time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
154.76,1.56472039222717,0.020388089120388,0.128660966952642,1.570796251297,0,0
154.761,1.56472039222717,0.020403141155839,0.12861147026221,1.570796251297,0,0
154.762,1.56472039222717,0.0204181931912899,0.128561973571777,1.570796251297,0,0
154.763,1.56472039222717,0.0204341697196163,0.128508398930233,1.570796251297,0,0
154.764,1.56472039222717,0.0204501462479431,0.128454824288687,1.570796251297,0,0
154.765,1.56472039222717,0.0204661227762699,0.128401249647141,1.570796251297,0,0
154.766,1.56472039222717,0.0204808892061313,0.128351752956708,1.570796251297,0,0
154.767,1.56472039222717,0.0204956556359927,0.128302256266276,1.570796251297,0,0
154.768,1.56472039222717,0.0205104220658541,0.128252759575844,1.570796251297,0,0
154.769,1.56472039222717,0.0205250506599741,0.128204117218654,1.570796251297,0,0
154.77,1.56472039222717,0.0205396792540946,0.128155474861463,1.570796251297,0,0
154.771,1.56472039222717,0.0205543078482151,0.128106832504272,1.570796251297,0,0
154.772,1.56472039222717,0.020575906150043,0.12888564914465,1.570796251297,0,0
154.773,1.56472039222717,0.0205975044518709,0.129664465785027,1.570796251297,0,0
154.774,1.56472039222717,0.0206104293465615,0.129887454211713,1.570796251297,0,0
154.775,1.56472039222717,0.0206233542412518,0.130110442638394,1.570796251297,0,0
154.776,1.56472039222717,0.0206362791359424,0.130333431065081,1.570796251297,0,0
154.777,1.56472039222717,0.020649204030633,0.130556419491768,1.570796251297,0,0
154.778,1.56472039222717,0.0206633186899126,0.130601420998573,1.570796251297,0,0
154.779,1.56472039222717,0.0206774333491921,0.130646422505379,1.570796251297,0,0
154.78,1.56472039222717,0.0206915480084717,0.130691424012184,1.570796251297,0,0
154.781,1.56472039222717,0.0207056626677509,0.130736425518988,1.570796251297,0,0
154.782,1.56472039222717,0.0207235390941299,0.13071424762408,1.570796251297,0,0
154.783,1.56472039222717,0.0207414155205089,0.130692069729169,1.570796251297,0,0
154.784,1.56472039222717,0.020759291946888,0.130669891834259,1.570796251297,0,0
154.785,1.56472039222717,0.0207748063839972,0.130628425627947,1.570796251297,0,0
154.786,1.56472039222717,0.0207903208211064,0.130586959421635,1.570796251297,0,0
154.787,1.56472039222717,0.0208058352582152,0.130545493215324,1.570796251297,0,0
154.788,1.56472039222717,0.0208213496953245,0.130504027009011,1.570796251297,0,0
154.789,1.56472039222717,0.0208352250047025,0.13046007230878,1.570796251297,0,0
154.79,1.56472039222717,0.0208491003140805,0.130416117608548,1.570796251297,0,0
154.791,1.56472039222717,0.0208629756234585,0.130372162908316,1.570796251297,0,0
154.792,1.56472039222717,0.0208768509328365,0.130328208208084,1.570796251297,0,0
154.793,1.56472039222717,0.0208912710659203,0.130280796438457,1.570796251297,0,0
154.794,1.56472039222717,0.0209056911990044,0.130233384668828,1.570796251297,0,0
154.795,1.56472039222717,0.0209201113320886,0.130185972899199,1.570796251297,0,0
154.796,1.56472039222717,0.0209345314651728,0.13013856112957,1.570796251297,0,0
154.797,1.56472039222717,0.0209487616084516,0.130091555416584,1.570796251297,0,0
154.798,1.56472039222717,0.0209629917517304,0.130044549703598,1.570796251297,0,0
154.799,1.56472039222717,0.0209772218950089,0.129997543990613,1.570796251297,0,0
154.8,1.56472039222717,0.0209914520382877,0.129950538277627,1.570796251297,0,0
154.801,1.56472039222717,0.0210061925463375,0.129901118576528,1.570796251297,0,0
154.802,1.56472039222717,0.0210209330543874,0.129851698875428,1.570796251297,0,0
154.803,1.56472039222717,0.0210356735624372,0.129802279174328,1.570796251297,0,0
154.804,1.56472039222717,0.021050414070487,0.129752859473228,1.570796251297,0,0
154.805,1.56472039222717,0.0210635722614822,0.129709143191577,1.570796251297,0,0
154.806,1.56472039222717,0.0210767304524777,0.129665426909924,1.570796251297,0,0
154.807,1.56472039222717,0.0210898886434733,0.129621710628271,1.570796251297,0,0
154.808,1.56472039222717,0.0211030468344688,0.129577994346619,1.570796251297,0,0
154.809,1.56472039222717,0.0211160397157073,0.129534523934126,1.570796251297,0,0
154.81,1.56472039222717,0.0211290325969458,0.129491053521633,1.570796251297,0,0
154.811,1.56472039222717,0.0211420254781839,0.129447583109142,1.570796251297,0,0
154.812,1.56472039222717,0.0211550183594223,0.129404112696649,1.570796251297,0,0
154.813,1.56472039222717,0.0211665453389285,0.129897501319636,1.570796251297,0,0
154.814,1.56472039222717,0.0211780723184345,0.130390889942639,1.570796251297,0,0
154.815,1.56472039222717,0.0211895992979406,0.130884278565642,1.570796251297,0,0
154.816,1.56472039222717,0.0212011262774467,0.131377667188644,1.570796251297,0,0
154.817,1.56472039222717,0.0212131235748527,0.131539989262816,1.570796251297,0,0
154.818,1.56472039222717,0.021225120872259,0.131702311336992,1.570796251297,0,0
154.819,1.56472039222717,0.0212371181696652,0.131864633411168,1.570796251297,0,0
154.82,1.56472039222717,0.0212491154670715,0.132026955485344,1.570796251297,0,0
154.821,1.56472039222717,0.0212620707849662,0.132058451573054,1.570796251297,0,0
154.822,1.56472039222717,0.0212750261028608,0.132089947660764,1.570796251297,0,0
154.823,1.56472039222717,0.021287981420755,0.132121443748473,1.570796251297,0,0
154.824,1.56472039222717,0.0213000935812789,0.132109979788463,1.570796251297,0,0
154.825,1.56472039222717,0.0213122057418027,0.132098515828451,1.570796251297,0,0
154.826,1.56472039222717,0.0213243179023266,0.132087051868439,1.570796251297,0,0
154.827,1.56472039222717,0.0213372334837914,0.132056300838788,1.570796251297,0,0
154.828,1.56472039222717,0.0213501490652561,0.132025549809138,1.570796251297,0,0
154.829,1.56472039222717,0.0213630646467205,0.131994798779488,1.570796251297,0,0
154.83,1.56472039222717,0.0213758740574119,0.131957406798999,1.570796251297,0,0
154.831,1.56472039222717,0.0213886834681033,0.13192001481851,1.570796251297,0,0
154.832,1.56472039222717,0.0214014928787947,0.13188262283802,1.570796251297,0,0
154.833,1.56472039222717,0.0214158693949382,0.131836766997973,1.570796251297,0,0
154.834,1.56472039222717,0.0214302459110816,0.131790911157926,1.570796251297,0,0
154.835,1.56472039222717,0.0214446224272247,0.13174505531788,1.570796251297,0,0
154.836,1.56472039222717,0.0214552851393817,0.131710581481457,1.570796251297,0,0
154.837,1.56472039222717,0.0214659478515385,0.131676107645035,1.570796251297,0,0
154.838,1.56472039222717,0.0214766105636954,0.131641633808613,1.570796251297,0,0
154.839,1.56472039222717,0.0214872732758522,0.131607159972191,1.570796251297,0,0
154.84,1.56472039222717,0.0215005086114009,0.131563663482666,1.570796251297,0,0
154.841,1.56472039222717,0.0215137439469493,0.131520166993142,1.570796251297,0,0
154.842,1.56472039222717,0.021526979282498,0.131476670503618,1.570796251297,0,0
154.843,1.56472039222717,0.0215384488304454,0.131437669197719,1.570796251297,0,0
154.844,1.56472039222717,0.0215499183783927,0.131398667891821,1.570796251297,0,0
154.845,1.56472039222717,0.0215613879263401,0.131359666585922,1.570796251297,0,0
154.846,1.56472039222717,0.0215751696377993,0.131313383579254,1.570796251297,0,0
154.847,1.56472039222717,0.021588951349258,0.131267100572587,1.570796251297,0,0
154.848,1.56472039222717,0.0216027330607172,0.131220817565919,1.570796251297,0,0
154.849,1.56472039222717,0.0216163601726291,0.131174956758818,1.570796251297,0,0
154.85,1.56472039222717,0.021629987284541,0.131129095951717,1.570796251297,0,0
154.851,1.56472039222717,0.0216436143964529,0.131083235144615,1.570796251297,0,0
154.852,1.56472039222717,0.0216531269252301,0.131051253527403,1.570796251297,0,0
154.853,1.56472039222717,0.021662639454007,0.131019271910191,1.570796251297,0,0
154.854,1.56472039222717,0.0216721519827842,0.130987290292979,1.570796251297,0,0
154.855,1.56472039222717,0.0216816645115614,0.130955308675766,1.570796251297,0,0
154.856,1.56472039222717,0.0216949904958407,0.130911062161128,1.570796251297,0,0
154.857,1.56472039222717,0.02170831648012,0.130866815646489,1.570796251297,0,0
154.858,1.56472039222717,0.0217216424643993,0.130822569131851,1.570796251297,0,0
154.859,1.56472039222717,0.0217343786110478,0.130842387676239,1.570796251297,0,0
154.86,1.56472039222717,0.0217471147576967,0.130862206220627,1.570796251297,0,0
154.861,1.56472039222717,0.0217598509043455,0.130882024765015,1.570796251297,0,0
154.862,1.56472039222717,0.0217674155719578,0.131339896470308,1.570796251297,0,0
154.863,1.56472039222717,0.0217749802395701,0.131797768175602,1.570796251297,0,0
154.864,1.56472039222717,0.0217825449071825,0.132255639880896,1.570796251297,0,0
154.865,1.56472039222717,0.0217901095747946,0.132713511586176,1.570796251297,0,0
154.866,1.56472039222717,0.0218021695812541,0.132926831642783,1.570796251297,0,0
154.867,1.56472039222717,0.0218142295877138,0.133140151699382,1.570796251297,0,0
154.868,1.56472039222717,0.0218262895941734,0.133353471755981,1.570796251297,0,0
154.869,1.56472039222717,0.0218350919894874,0.133389953523874,1.570796251297,0,0
154.87,1.56472039222717,0.0218438943848014,0.133426435291767,1.570796251297,0,0
154.871,1.56472039222717,0.0218526967801151,0.133462917059659,1.570796251297,0,0
154.872,1.56472039222717,0.0218614991754291,0.133499398827552,1.570796251297,0,0
154.873,1.56472039222717,0.0218747655550636,0.133490934967995,1.570796251297,0,0
154.874,1.56472039222717,0.0218880319346983,0.133482471108437,1.570796251297,0,0
154.875,1.56472039222717,0.021901298314333,0.133474007248878,1.570796251297,0,0
154.876,1.56472039222717,0.0219137581686176,0.133444115519524,1.570796251297,0,0
154.877,1.56472039222717,0.0219262180229027,0.133414223790169,1.570796251297,0,0
154.878,1.56472039222717,0.0219386778771877,0.133384332060814,1.570796251297,0,0
154.879,1.56472039222717,0.0219484781846404,0.133354440331459,1.570796251297,0,0
154.88,1.56472039222717,0.0219582784920931,0.133324548602104,1.570796251297,0,0
154.881,1.56472039222717,0.0219680787995458,0.133294656872749,1.570796251297,0,0
154.882,1.56472039222717,0.0219778791069984,0.133264765143394,1.570796251297,0,0
154.883,1.56472039222717,0.0219893697649238,0.133227800329527,1.570796251297,0,0
154.884,1.56472039222717,0.0220008604228495,0.133190835515658,1.570796251297,0,0
154.885,1.56472039222717,0.0220123510807753,0.13315387070179,1.570796251297,0,0
154.886,1.56472039222717,0.0220219390466809,0.133122209459543,1.570796251297,0,0
154.887,1.56472039222717,0.0220315270125866,0.133090548217297,1.570796251297,0,0
154.888,1.56472039222717,0.022041114978492,0.133058886975051,1.570796251297,0,0
154.889,1.56472039222717,0.0220507029443977,0.133027225732804,1.570796251297,0,0
154.89,1.56472039222717,0.022064033274849,0.132982979218166,1.570796251297,0,0
154.891,1.56472039222717,0.0220773636053005,0.132938732703527,1.570796251297,0,0
154.892,1.56472039222717,0.0220906939357519,0.132894486188889,1.570796251297,0,0
154.893,1.56472039222717,0.0220995326526464,0.132864750921726,1.570796251297,0,0
154.894,1.56472039222717,0.0221083713695406,0.132835015654564,1.570796251297,0,0
154.895,1.56472039222717,0.022117210086435,0.132805280387402,1.570796251297,0,0
154.896,1.56472039222717,0.0221260488033295,0.132775545120239,1.570796251297,0,0
154.897,1.56472039222717,0.0221377015113831,0.132736548781395,1.570796251297,0,0
154.898,1.56472039222717,0.0221493542194366,0.132697552442551,1.570796251297,0,0
154.899,1.56472039222717,0.0221610069274902,0.132658556103706,1.570796251297,0,0
154.9,1.56472039222717,0.0221696458756922,0.132629785686732,1.570796251297,0,0
154.901,1.56472039222717,0.0221782848238944,0.132601015269757,1.570796251297,0,0
154.902,1.56472039222717,0.0221869237720966,0.132572244852781,1.570796251297,0,0
154.903,1.56472039222717,0.0221955627202988,0.132543474435806,1.570796251297,0,0
154.904,1.56472039222717,0.0222062853475412,0.132507478197416,1.570796251297,0,0
154.905,1.56472039222717,0.0222170079747836,0.132471481959025,1.570796251297,0,0
154.906,1.56472039222717,0.0222277306020257,0.132435485720635,1.570796251297,0,0
154.907,1.56472039222717,0.0222389989842969,0.132397661606471,1.570796251297,0,0
154.908,1.56472039222717,0.0222502673665681,0.132359837492307,1.570796251297,0,0
154.909,1.56472039222717,0.0222615357488394,0.132322013378143,1.570796251297,0,0
154.91,1.56472039222717,0.0222694026306272,0.132295578718185,1.570796251297,0,0
154.911,1.56472039222717,0.0222772695124149,0.132269144058228,1.570796251297,0,0
154.912,1.56472039222717,0.0222851363942025,0.13224270939827,1.570796251297,0,0
154.913,1.56472039222717,0.0222930032759903,0.132216274738313,1.570796251297,0,0
154.914,1.56472039222717,0.0223040226846931,0.132179737091065,1.570796251297,0,0
154.915,1.56472039222717,0.0223150420933961,0.132143199443817,1.570796251297,0,0
154.916,1.56472039222717,0.022326061502099,0.13210666179657,1.570796251297,0,0
154.917,1.56472039222717,0.0223354628930489,0.132074092825254,1.570796251297,0,0
154.918,1.56472039222717,0.0223448642839985,0.132041523853939,1.570796251297,0,0
154.919,1.56472039222717,0.0223542656749484,0.132008954882623,1.570796251297,0,0
154.92,1.56472039222717,0.022362654407819,0.132688770691541,1.570796251297,0,0
154.921,1.56472039222717,0.0223710431406895,0.133368586500479,1.570796251297,0,0
154.922,1.56472039222717,0.02237943187356,0.134048402309418,1.570796251297,0,0
154.923,1.56472039222717,0.0223880770305793,0.134255294998487,1.570796251297,0,0
154.924,1.56472039222717,0.0223967221875983,0.13446218768755,1.570796251297,0,0
154.925,1.56472039222717,0.0224053673446176,0.134669080376619,1.570796251297,0,0
154.926,1.56472039222717,0.0224139681085942,0.134721793234347,1.570796251297,0,0
154.927,1.56472039222717,0.0224225688725709,0.134774506092071,1.570796251297,0,0
154.928,1.56472039222717,0.0224311696365475,0.134827218949794,1.570796251297,0,0
154.929,1.56472039222717,0.0224397704005241,0.134879931807518,1.570796251297,0,0
154.93,1.56472039222717,0.0224475385621188,0.134878564625978,1.570796251297,0,0
154.931,1.56472039222717,0.0224553067237138,0.134877197444439,1.570796251297,0,0
154.932,1.56472039222717,0.0224630748853087,0.134875830262899,1.570796251297,0,0
154.933,1.56472039222717,0.0224708430469036,0.13487446308136,1.570796251297,0,0
154.934,1.56472039222717,0.022480549911658,0.134853035211563,1.570796251297,0,0
154.935,1.56472039222717,0.0224902567764123,0.134831607341766,1.570796251297,0,0
154.936,1.56472039222717,0.0224999636411664,0.13481017947197,1.570796251297,0,0
154.937,1.56472039222717,0.0225095897912977,0.134782751401266,1.570796251297,0,0
154.938,1.56472039222717,0.022519215941429,0.134755323330562,1.570796251297,0,0
154.939,1.56472039222717,0.0225288420915604,0.134727895259857,1.570796251297,0,0
154.94,1.56472039222717,0.022539559751749,0.134693930546443,1.570796251297,0,0
154.941,1.56472039222717,0.0225502774119377,0.134659965833028,1.570796251297,0,0
154.942,1.56472039222717,0.0225609950721261,0.134626001119615,1.570796251297,0,0
154.943,1.56472039222717,0.0225685024634002,0.134601011872292,1.570796251297,0,0
154.944,1.56472039222717,0.0225760098546742,0.13457602262497,1.570796251297,0,0
154.945,1.56472039222717,0.0225835172459483,0.134551033377648,1.570796251297,0,0
154.946,1.56472039222717,0.0225910246372223,0.134526044130325,1.570796251297,0,0
154.947,1.56472039222717,0.0226009227335453,0.134492829442024,1.570796251297,0,0
154.948,1.56472039222717,0.022610820829868,0.134459614753724,1.570796251297,0,0
154.949,1.56472039222717,0.022620718926191,0.134426400065423,1.570796251297,0,0
154.95,1.56472039222717,0.0226293429732321,0.134397953748704,1.570796251297,0,0
154.951,1.56472039222717,0.0226379670202731,0.134369507431984,1.570796251297,0,0
154.952,1.56472039222717,0.0226465910673141,0.134341061115265,1.570796251297,0,0
154.953,1.56472039222717,0.0226552151143551,0.134312614798546,1.570796251297,0,0
154.954,1.56472039222717,0.0226641483604906,0.134282723069192,1.570796251297,0,0
154.955,1.56472039222717,0.0226730816066264,0.134252831339837,1.570796251297,0,0
154.956,1.56472039222717,0.0226820148527622,0.134222939610481,1.570796251297,0,0
154.957,1.56472039222717,0.0226909480988979,0.134193047881126,1.570796251297,0,0
154.958,1.56472039222717,0.0226980899460614,0.134168699383736,1.570796251297,0,0
154.959,1.56472039222717,0.0227052317932248,0.134144350886345,1.570796251297,0,0
154.96,1.56472039222717,0.022712373640388,0.134120002388955,1.570796251297,0,0
154.961,1.56472039222717,0.0227195154875515,0.134095653891564,1.570796251297,0,0
154.962,1.56472039222717,0.0227283785740533,0.134065762162209,1.570796251297,0,0
154.963,1.56472039222717,0.0227372416605551,0.134035870432854,1.570796251297,0,0
154.964,1.56472039222717,0.022746104747057,0.134005978703499,1.570796251297,0,0
154.965,1.56472039222717,0.0227559593816598,0.133973300457001,1.570796251297,0,0
154.966,1.56472039222717,0.0227658140162624,0.133940622210504,1.570796251297,0,0
154.967,1.56472039222717,0.0227756686508653,0.133907943964005,1.570796251297,0,0
154.968,1.56472039222717,0.0227825702168046,0.133884556591511,1.570796251297,0,0
154.969,1.56472039222717,0.0227894717827438,0.133861169219017,1.570796251297,0,0
154.97,1.56472039222717,0.0227963733486831,0.133837781846523,1.570796251297,0,0
154.971,1.56472039222717,0.0228032749146223,0.13381439447403,1.570796251297,0,0
154.972,1.56472039222717,0.0228123708317675,0.133784398436547,1.570796251297,0,0
154.973,1.56472039222717,0.022821466748913,0.133754402399063,1.570796251297,0,0
154.974,1.56472039222717,0.0228305626660585,0.13372440636158,1.570796251297,0,0
154.975,1.56472039222717,0.0228377035818994,0.133700136095285,1.570796251297,0,0
154.976,1.56472039222717,0.0228448444977403,0.133675865828991,1.570796251297,0,0
154.977,1.56472039222717,0.0228519854135811,0.133651595562696,1.570796251297,0,0
154.978,1.56472039222717,0.0228591263294218,0.133627325296403,1.570796251297,0,0
154.979,1.56472039222717,0.0228657899424432,0.133605308830739,1.570796251297,0,0
154.98,1.56472039222717,0.0228724535554646,0.133583292365074,1.570796251297,0,0
154.981,1.56472039222717,0.0228791171684861,0.13356127589941,1.570796251297,0,0
154.982,1.56472039222717,0.0228857807815075,0.133539259433746,1.570796251297,0,0
154.983,1.56472039222717,0.0228955938170354,0.133504544695218,1.570796251297,0,0
154.984,1.56472039222717,0.0229054068525629,0.133469829956691,1.570796251297,0,0
154.985,1.56472039222717,0.0229152198880908,0.133435115218164,1.570796251297,0,0
154.986,1.56472039222717,0.0229224860668181,0.133412215858698,1.570796251297,0,0
154.987,1.56472039222717,0.0229297522455453,0.133389316499234,1.570796251297,0,0
154.988,1.56472039222717,0.0229370184242725,0.133366417139769,1.570796251297,0,0
154.989,1.56472039222717,0.0229442846029997,0.133343517780304,1.570796251297,0,0
154.99,1.56472039222717,0.022949615959078,0.133819308131923,1.570796251297,0,0
154.991,1.56472039222717,0.0229549473151564,0.134295098483556,1.570796251297,0,0
154.992,1.56472039222717,0.0229602786712348,0.134770888835188,1.570796251297,0,0
154.993,1.56472039222717,0.0229656100273132,0.135246679186821,1.570796251297,0,0
154.994,1.56472039222717,0.0229731226960818,0.135516355435054,1.570796251297,0,0
154.995,1.56472039222717,0.0229806353648504,0.135786031683286,1.570796251297,0,0
154.996,1.56472039222717,0.0229881480336187,0.136055707931511,1.570796251297,0,0
154.997,1.56472039222717,0.0229952670633791,0.136110108345746,1.570796251297,0,0
154.998,1.56472039222717,0.0230023860931395,0.136164508759975,1.570796251297,0,0
154.999,1.56472039222717,0.0230095051229,0.136218909174203,1.570796251297,0,0
155,1.56472039222717,0.0230166241526604,0.136273309588432,1.570796251297,0,0
155.001,1.56472039222717,0.0230238484218715,0.136274196207523,1.570796251297,0,0
155.002,1.56472039222717,0.0230310726910829,0.136275082826614,1.570796251297,0,0
155.003,1.56472039222717,0.0230382969602942,0.136275969445705,1.570796251297,0,0
155.004,1.56472039222717,0.0230455212295055,0.136276856064796,1.570796251297,0,0
155.005,1.56472039222717,0.0230530654080212,0.136259578168392,1.570796251297,0,0
155.006,1.56472039222717,0.0230606095865369,0.136242300271988,1.570796251297,0,0
155.007,1.56472039222717,0.0230681537650526,0.136225022375584,1.570796251297,0,0
155.008,1.56472039222717,0.023075697943568,0.13620774447918,1.570796251297,0,0
155.009,1.56472039222717,0.0230831559747456,0.136185165494681,1.570796251297,0,0
155.01,1.56472039222717,0.0230906140059232,0.136162586510182,1.570796251297,0,0
155.011,1.56472039222717,0.0230980720371007,0.136140007525683,1.570796251297,0,0
155.012,1.56472039222717,0.0231055300682783,0.136117428541183,1.570796251297,0,0
155.013,1.56472039222717,0.0231121946126221,0.136095169931651,1.570796251297,0,0
155.014,1.56472039222717,0.0231188591569661,0.136072911322117,1.570796251297,0,0
155.015,1.56472039222717,0.0231255237013101,0.136050652712584,1.570796251297,0,0
155.016,1.56472039222717,0.0231321882456541,0.13602839410305,1.570796251297,0,0
155.017,1.56472039222717,0.0231397971510887,0.13600380346179,1.570796251297,0,0
155.018,1.56472039222717,0.0231474060565233,0.13597921282053,1.570796251297,0,0
155.019,1.56472039222717,0.0231550149619577,0.13595462217927,1.570796251297,0,0
155.02,1.56472039222717,0.0231626238673923,0.13593003153801,1.570796251297,0,0
155.021,1.56472039222717,0.023169109597802,0.135908093303442,1.570796251297,0,0
155.022,1.56472039222717,0.0231755953282117,0.135886155068875,1.570796251297,0,0
155.023,1.56472039222717,0.0231820810586214,0.135864216834307,1.570796251297,0,0
155.024,1.56472039222717,0.023188566789031,0.135842278599739,1.570796251297,0,0
155.025,1.56472039222717,0.0231936280615627,0.135825484991074,1.570796251297,0,0
155.026,1.56472039222717,0.0231986893340945,0.135808691382408,1.570796251297,0,0
155.027,1.56472039222717,0.0232037506066262,0.135791897773743,1.570796251297,0,0
155.028,1.56472039222717,0.023208811879158,0.135775104165077,1.570796251297,0,0
155.029,1.56472039222717,0.0232159358759721,0.135751316944758,1.570796251297,0,0
155.03,1.56472039222717,0.0232230598727862,0.135727529724439,1.570796251297,0,0
155.031,1.56472039222717,0.0232301838696001,0.135703742504121,1.570796251297,0,0
155.032,1.56472039222717,0.0232361275702714,0.135683655738831,1.570796251297,0,0
155.033,1.56472039222717,0.0232420712709426,0.135663568973542,1.570796251297,0,0
155.034,1.56472039222717,0.0232480149716138,0.135643482208252,1.570796251297,0,0
155.035,1.56472039222717,0.0232539586722851,0.135623395442963,1.570796251297,0,0
155.036,1.56472039222717,0.0232622201244036,0.135595644513766,1.570796251297,0,0
155.037,1.56472039222717,0.023270481576522,0.13556789358457,1.570796251297,0,0
155.038,1.56472039222717,0.0232787430286405,0.135540142655373,1.570796251297,0,0
155.039,1.56472039222717,0.0232842206023632,0.135521899908781,1.570796251297,0,0
155.04,1.56472039222717,0.0232896981760859,0.13550365716219,1.570796251297,0,0
155.041,1.56472039222717,0.0232951757498085,0.135485414415598,1.570796251297,0,0
155.042,1.56472039222717,0.0233006533235312,0.135467171669006,1.570796251297,0,0
155.043,1.56472039222717,0.0233078741778929,0.135443066557249,1.570796251297,0,0
155.044,1.56472039222717,0.0233150950322548,0.135418961445491,1.570796251297,0,0
155.045,1.56472039222717,0.0233223158866167,0.135394856333733,1.570796251297,0,0
155.046,1.56472039222717,0.0233290356894334,0.13537256916364,1.570796251297,0,0
155.047,1.56472039222717,0.0233357554922501,0.135350281993548,1.570796251297,0,0
155.048,1.56472039222717,0.0233424752950668,0.135327994823456,1.570796251297,0,0
155.049,1.56472039222717,0.0233491249382495,0.135305712620418,1.570796251297,0,0
155.05,1.56472039222717,0.0233557745814323,0.135283430417379,1.570796251297,0,0
155.051,1.56472039222717,0.0233624242246151,0.13526114821434,1.570796251297,0,0
155.052,1.56472039222717,0.0233678407967091,0.135243019461632,1.570796251297,0,0
155.053,1.56472039222717,0.023373257368803,0.135224890708923,1.570796251297,0,0
155.054,1.56472039222717,0.023378673940897,0.135206761956215,1.570796251297,0,0
155.055,1.56472039222717,0.0233840905129908,0.135188633203507,1.570796251297,0,0
155.056,1.56472039222717,0.0233895070850848,0.135170504450799,1.570796251297,0,0
155.057,1.56472039222717,0.0233971985677877,0.135144253571829,1.570796251297,0,0
155.058,1.56472039222717,0.0234048900504906,0.135118002692859,1.570796251297,0,0
155.059,1.56472039222717,0.0234125815331936,0.135091751813889,1.570796251297,0,0
155.06,1.56472039222717,0.0234173811040819,0.135076161473989,1.570796251297,0,0
155.061,1.56472039222717,0.0234221806749701,0.135060571134091,1.570796251297,0,0
155.062,1.56472039222717,0.0234269802458584,0.135044980794191,1.570796251297,0,0
155.063,1.56472039222717,0.0234317798167467,0.135029390454292,1.570796251297,0,0
155.064,1.56482267379761,0.0240051243454218,-0.0305778483549754,1.570796251297,0,0
155.065,1.56492495536804,0.0245784688740969,-0.196185087164243,1.570796251297,0,0
155.066,1.56502723693848,0.0251518134027719,-0.361792325973511,1.570796251297,0,0
155.067,1.56502723693848,0.0245145410299422,-0.293746098877289,1.570796251297,0,0
155.068,1.56502723693848,0.0238772686570943,-0.225699871779133,1.570796251297,0,0
155.069,1.56502723693848,0.0232399962842464,-0.157653644680977,1.570796251297,0,0
155.07,1.56502723693848,0.0230725351721048,-0.106838106177747,1.570796251297,0,0
155.071,1.56502723693848,0.0229050740599632,-0.0560225676745176,1.570796251297,0,0
155.072,1.56502723693848,0.0227376129478216,-0.00520702917128801,1.570796251297,0,0
155.073,1.56502723693848,0.0225701518356848,0.0456085093304973,1.570796251297,0,0
155.074,1.56502723693848,0.022526697255672,0.059803995303507,1.570796251297,0,0
155.075,1.56502723693848,0.0224832426756627,0.073999481275476,1.570796251297,0,0
155.076,1.56502723693848,0.0224397880956534,0.0881949672474449,1.570796251297,0,0
155.077,1.56502723693848,0.0223963335156441,0.102390453219414,1.570796251297,0,0
155.078,1.56502723693848,0.0223849462345242,0.107158815488253,1.570796251297,0,0
155.079,1.56502723693848,0.0223735589534046,0.111927177756957,1.570796251297,0,0
155.08,1.56502723693848,0.0223621716722847,0.116695540025796,1.570796251297,0,0
155.081,1.56502723693848,0.0223507843911648,0.121463902294636,1.570796251297,0,0
155.082,1.56502723693848,0.0223512146621943,0.122897306457162,1.570796251297,0,0
155.083,1.56502723693848,0.0223516449332237,0.124330710619688,1.570796251297,0,0
155.084,1.56502723693848,0.0223520752042532,0.125764114782214,1.570796251297,0,0
155.085,1.56502723693848,0.0223525054752827,0.1271975189447,1.570796251297,0,0
155.086,1.56502723693848,0.0223554968833923,0.127865120768533,1.570796251297,0,0
155.087,1.56502723693848,0.022358488291502,0.128532722592344,1.570796251297,0,0
155.088,1.56502723693848,0.0223614796996116,0.129200324416156,1.570796251297,0,0
155.089,1.56502723693848,0.0223644711077213,0.129867926239967,1.570796251297,0,0
155.09,1.56502723693848,0.022370225439469,0.13011156519254,1.570796251297,0,0
155.091,1.56502723693848,0.0223759797712165,0.130355204145107,1.570796251297,0,0
155.092,1.56502723693848,0.0223817341029642,0.13059884309768,1.570796251297,0,0
155.093,1.56502723693848,0.0223869546316563,0.130647219717502,1.570796251297,0,0
155.094,1.56502723693848,0.0223921751603483,0.130695596337318,1.570796251297,0,0
155.095,1.56502723693848,0.0223973956890404,0.130743972957134,1.570796251297,0,0
155.096,1.56502723693848,0.0224026162177324,0.13079234957695,1.570796251297,0,0
155.097,1.56502723693848,0.0224071671254932,0.130794279277325,1.570796251297,0,0
155.098,1.56502723693848,0.0224117180332541,0.130796208977699,1.570796251297,0,0
155.099,1.56502723693848,0.022416268941015,0.130798138678074,1.570796251297,0,0
155.1,1.56502723693848,0.0224208198487759,0.130800068378448,1.570796251297,0,0
155.101,1.56502723693848,0.0224258550442755,0.130789138376713,1.570796251297,0,0
155.102,1.56502723693848,0.0224308902397752,0.130778208374977,1.570796251297,0,0
155.103,1.56502723693848,0.0224359254352747,0.130767278373242,1.570796251297,0,0
155.104,1.56502723693848,0.0224409606307744,0.130756348371506,1.570796251297,0,0
155.105,1.56502723693848,0.022446438204497,0.130740117281676,1.570796251297,0,0
155.106,1.56502723693848,0.0224519157782196,0.130723886191845,1.570796251297,0,0
155.107,1.56502723693848,0.0224573933519423,0.130707655102015,1.570796251297,0,0
155.108,1.56502723693848,0.0224628709256649,0.130691424012184,1.570796251297,0,0
